FRAME
HipCenter, Tracked, 0.156586, -0.08297791, 2.675934
Spine, Tracked, 0.152345, -0.0150943, 2.666534
ShoulderCenter, Tracked, 0.1300373, 0.3247263, 2.634876
Head, Tracked, 0.1544394, 0.5223477, 2.591659
ShoulderLeft, Tracked, -0.0193363, 0.2199561, 2.609952
ElbowLeft, Tracked, -0.1120443, 0.008767996, 2.602546
WristLeft, Tracked, 0.01414578, -0.1255429, 2.468991
HandLeft, Tracked, 0.09877569, -0.1677621, 2.41566
ShoulderRight, Tracked, 0.3062698, 0.2196802, 2.734317
ElbowRight, Tracked, 0.3861491, -0.02756986, 2.714673
WristRight, Tracked, 0.6291645, -0.01979163, 2.564712
HandRight, Tracked, 0.7312431, -0.006332842, 2.536547
HipLeft, Tracked, 0.08716073, -0.1609994, 2.654018
KneeLeft, Tracked, 0.0190663, -0.5772396, 2.538928
AnkleLeft, Tracked, -0.01379728, -1.0231, 2.669887
FootLeft, Tracked, 0.01253868, -1.083765, 2.609932
HipRight, Tracked, 0.2358186, -0.1606902, 2.708096
KneeRight, Tracked, 0.4217285, -0.5691457, 2.6226
AnkleRight, Tracked, 0.4515332, -0.9778365, 2.628455
FootRight, Tracked, 0.4829271, -1.021023, 2.556917
FRAME
HipCenter, Tracked, 0.1565768, -0.0831098, 2.675766
Spine, Tracked, 0.1523644, -0.01522733, 2.66642
ShoulderCenter, Tracked, 0.1304596, 0.3243037, 2.635076
Head, Tracked, 0.155692, 0.5216708, 2.591519
ShoulderLeft, Tracked, -0.01925758, 0.2199472, 2.609627
ElbowLeft, Tracked, -0.112474, 0.008794054, 2.602342
WristLeft, Tracked, 0.01324002, -0.1264766, 2.469155
HandLeft, Tracked, 0.09699784, -0.1698557, 2.415356
ShoulderRight, Tracked, 0.3062226, 0.2196744, 2.734163
ElbowRight, Tracked, 0.3856416, -0.02686649, 2.714189
WristRight, Tracked, 0.6289979, -0.01940467, 2.564801
HandRight, Tracked, 0.7313913, -0.006113297, 2.535789
HipLeft, Tracked, 0.08711772, -0.1611605, 2.653642
KneeLeft, Tracked, 0.01900373, -0.5771025, 2.538786
AnkleLeft, Tracked, -0.01395639, -1.023327, 2.669928
FootLeft, Tracked, 0.01242864, -1.084026, 2.609982
HipRight, Tracked, 0.2357602, -0.1608161, 2.707962
KneeRight, Tracked, 0.4215783, -0.5690393, 2.622332
AnkleRight, Tracked, 0.4513406, -0.9780264, 2.628555
FootRight, Tracked, 0.4827955, -1.02125, 2.557027
FRAME
HipCenter, Tracked, 0.1566468, -0.08300385, 2.675606
Spine, Tracked, 0.1524509, -0.01516497, 2.666318
ShoulderCenter, Tracked, 0.1309918, 0.3241401, 2.635257
Head, Tracked, 0.1562899, 0.5216734, 2.589763
ShoulderLeft, Tracked, -0.01940709, 0.2200824, 2.609223
ElbowLeft, Tracked, -0.1131932, 0.009596759, 2.602111
WristLeft, Tracked, 0.0121233, -0.1275096, 2.469412
HandLeft, Tracked, 0.09480374, -0.1726127, 2.415336
ShoulderRight, Tracked, 0.3064722, 0.2198972, 2.733463
ElbowRight, Tracked, 0.3855407, -0.02765913, 2.713766
WristRight, Tracked, 0.6290976, -0.01897793, 2.564792
HandRight, Tracked, 0.7339908, -0.004798787, 2.534088
HipLeft, Tracked, 0.08713788, -0.1611049, 2.653413
KneeLeft, Tracked, 0.01875593, -0.5772492, 2.538579
AnkleLeft, Tracked, -0.01708073, -1.01242, 2.662133
FootLeft, Tracked, 0.008702205, -1.072824, 2.601683
HipRight, Tracked, 0.2358082, -0.1607771, 2.707821
KneeRight, Tracked, 0.4154544, -0.564457, 2.622424
AnkleRight, Tracked, 0.4512451, -0.9778951, 2.628489
FootRight, Tracked, 0.4830905, -1.020767, 2.556968
FRAME
HipCenter, Tracked, 0.1562658, -0.08292069, 2.675284
Spine, Tracked, 0.1522564, -0.01509283, 2.6661
ShoulderCenter, Tracked, 0.131394, 0.3242634, 2.635215
Head, Tracked, 0.1559839, 0.5217911, 2.589136
ShoulderLeft, Tracked, -0.01928355, 0.2200429, 2.60878
ElbowLeft, Tracked, -0.1141733, 0.00945362, 2.601918
WristLeft, Tracked, 0.01119415, -0.1303875, 2.470168
HandLeft, Tracked, 0.09370039, -0.1755801, 2.415876
ShoulderRight, Tracked, 0.3068075, 0.2202614, 2.733416
ElbowRight, Tracked, 0.3855813, -0.02722491, 2.713375
WristRight, Tracked, 0.6292788, -0.01882443, 2.564618
HandRight, Tracked, 0.7337304, -0.004495096, 2.534071
HipLeft, Tracked, 0.08592689, -0.161, 2.653
KneeLeft, Tracked, 0.01821628, -0.5777534, 2.538285
AnkleLeft, Tracked, -0.01675553, -1.002775, 2.655969
FootLeft, Tracked, 0.009089131, -1.062832, 2.595219
HipRight, Tracked, 0.235485, -0.1606724, 2.707346
KneeRight, Tracked, 0.4167941, -0.5653893, 2.621956
AnkleRight, Tracked, 0.4515068, -0.9778188, 2.628671
FootRight, Tracked, 0.4833427, -1.020802, 2.557228
FRAME
HipCenter, Tracked, 0.1562424, -0.08287976, 2.675212
Spine, Tracked, 0.1522453, -0.01507111, 2.666014
ShoulderCenter, Tracked, 0.1315597, 0.3240978, 2.634995
Head, Tracked, 0.1559811, 0.5216998, 2.589061
ShoulderLeft, Tracked, -0.01929488, 0.2200813, 2.608397
ElbowLeft, Tracked, -0.1155581, 0.01120754, 2.602365
WristLeft, Tracked, 0.01002447, -0.1319966, 2.47117
HandLeft, Tracked, 0.09229546, -0.1782572, 2.417406
ShoulderRight, Tracked, 0.3070249, 0.2205498, 2.732743
ElbowRight, Tracked, 0.3853296, -0.02695131, 2.713368
WristRight, Tracked, 0.6289904, -0.01868287, 2.564524
HandRight, Tracked, 0.7330492, -0.004465847, 2.533522
HipLeft, Tracked, 0.0858821, -0.1609784, 2.652975
KneeLeft, Tracked, 0.0218201, -0.5734939, 2.539334
AnkleLeft, Tracked, -0.0169592, -1.020584, 2.666669
FootLeft, Tracked, 0.008572372, -1.081071, 2.606169
HipRight, Tracked, 0.2354825, -0.1606414, 2.707288
KneeRight, Tracked, 0.418321, -0.5668486, 2.620998
AnkleRight, Tracked, 0.4515044, -0.9777879, 2.628677
FootRight, Tracked, 0.4831725, -1.02099, 2.557252
FRAME
HipCenter, Tracked, 0.1563879, -0.08316384, 2.674928
Spine, Tracked, 0.1523616, -0.01543105, 2.665725
ShoulderCenter, Tracked, 0.131557, 0.3231237, 2.634767
Head, Tracked, 0.1559139, 0.5081161, 2.585411
ShoulderLeft, Tracked, -0.01940705, 0.2199565, 2.60817
ElbowLeft, Tracked, -0.1162175, 0.01094006, 2.602507
WristLeft, Tracked, 0.009122771, -0.1327461, 2.471009
HandLeft, Tracked, 0.09082402, -0.1810701, 2.418189
ShoulderRight, Tracked, 0.30714, 0.2203374, 2.731733
ElbowRight, Tracked, 0.3852269, -0.02683237, 2.713099
WristRight, Tracked, 0.6290593, -0.01871271, 2.56454
HandRight, Tracked, 0.7330503, -0.00443012, 2.533436
HipLeft, Tracked, 0.08609355, -0.1614182, 2.652874
KneeLeft, Tracked, 0.02111455, -0.5745418, 2.538778
AnkleLeft, Tracked, -0.01637657, -1.022326, 2.667666
FootLeft, Tracked, 0.009151906, -1.08294, 2.607245
HipRight, Tracked, 0.235743, -0.160806, 2.706719
KneeRight, Tracked, 0.4142298, -0.5633398, 2.620883
AnkleRight, Tracked, 0.4515004, -0.9777313, 2.628622
FootRight, Tracked, 0.4833347, -1.020751, 2.557121
FRAME
HipCenter, Tracked, 0.1565135, -0.08299714, 2.674581
Spine, Tracked, 0.1525135, -0.0152814, 2.665339
ShoulderCenter, Tracked, 0.1319497, 0.3231703, 2.634225
Head, Tracked, 0.1559436, 0.5118288, 2.585841
ShoulderLeft, Tracked, -0.01943566, 0.220087, 2.607925
ElbowLeft, Tracked, -0.1163732, 0.01094248, 2.602508
WristLeft, Tracked, 0.007793509, -0.1334748, 2.471963
HandLeft, Tracked, 0.08945612, -0.1822424, 2.419481
ShoulderRight, Tracked, 0.3073041, 0.2203509, 2.731468
