FRAME
HipCenter, Tracked, -0.4355645, -0.1153956, 2.850605
Spine, Tracked, -0.4397457, -0.04979772, 2.842786
ShoulderCenter, Tracked, -0.460799, 0.2790557, 2.821114
Head, Tracked, -0.4375164, 0.4800761, 2.778676
ShoulderLeft, Tracked, -0.60923, 0.1706559, 2.768157
ElbowLeft, Tracked, -0.6900686, -0.04183528, 2.754911
WristLeft, Tracked, -0.5042532, -0.1614347, 2.63741
HandLeft, Tracked, -0.4383243, -0.1994681, 2.621703
ShoulderRight, Tracked, -0.2969682, 0.1909274, 2.908957
ElbowRight, Tracked, -0.2216355, -0.06198341, 2.885253
WristRight, Tracked, -0.0272412, -0.08039489, 2.783607
HandRight, Tracked, 0.05891018, -0.04413132, 2.741359
HipLeft, Tracked, -0.4978683, -0.1953243, 2.8263
KneeLeft, Tracked, -0.5246454, -0.6300521, 2.686262
AnkleLeft, Tracked, -0.5684288, -1.036511, 2.842858
FootLeft, Tracked, -0.5384365, -1.106683, 2.791176
HipRight, Tracked, -0.363759, -0.1878009, 2.882084
KneeRight, Tracked, -0.1676904, -0.6202353, 2.798276
AnkleRight, Tracked, -0.1108346, -1.01761, 2.805423
FootRight, Tracked, -0.07096905, -1.059538, 2.733678
FRAME
HipCenter, Tracked, -0.4347705, -0.1149989, 2.851229
Spine, Tracked, -0.4389408, -0.04937345, 2.843343
ShoulderCenter, Tracked, -0.4599132, 0.279489, 2.821228
Head, Tracked, -0.4360749, 0.479009, 2.77989
ShoulderLeft, Tracked, -0.6068293, 0.1716073, 2.766185
ElbowLeft, Tracked, -0.6896265, -0.04179814, 2.753336
WristLeft, Tracked, -0.5031818, -0.1615494, 2.636777
HandLeft, Tracked, -0.4386779, -0.1992792, 2.62197
ShoulderRight, Tracked, -0.2959904, 0.1911766, 2.908137
ElbowRight, Tracked, -0.2202732, -0.06111646, 2.886653
WristRight, Tracked, -0.02512337, -0.07662763, 2.786215
HandRight, Tracked, 0.06053922, -0.04180568, 2.743615
HipLeft, Tracked, -0.4970365, -0.1947129, 2.826741
KneeLeft, Tracked, -0.5241015, -0.6271165, 2.686808
AnkleLeft, Tracked, -0.5646684, -1.019249, 2.82981
FootLeft, Tracked, -0.5339761, -1.087995, 2.776725
HipRight, Tracked, -0.3629625, -0.1875514, 2.882993
KneeRight, Tracked, -0.1677989, -0.6202233, 2.798572
AnkleRight, Tracked, -0.1096757, -1.018178, 2.805191
FootRight, Tracked, -0.06940857, -1.059937, 2.733632
FRAME
HipCenter, Tracked, -0.4333891, -0.1142228, 2.8519
Spine, Tracked, -0.4374751, -0.04858833, 2.844026
ShoulderCenter, Tracked, -0.4580014, 0.2801415, 2.821779
Head, Tracked, -0.4336694, 0.4789501, 2.781853
ShoulderLeft, Tracked, -0.6048325, 0.1725616, 2.764982
ElbowLeft, Tracked, -0.6887921, -0.04240213, 2.752588
WristLeft, Tracked, -0.5380442, -0.162596, 2.645813
HandLeft, Tracked, -0.4553078, -0.1992824, 2.620552
ShoulderRight, Tracked, -0.2944825, 0.1919468, 2.908254
ElbowRight, Tracked, -0.2188374, -0.06054967, 2.887526
WristRight, Tracked, -0.0238407, -0.07708733, 2.787004
HandRight, Tracked, 0.06353887, -0.03968301, 2.743304
HipLeft, Tracked, -0.4958656, -0.1940772, 2.826831
KneeLeft, Tracked, -0.5240965, -0.6270762, 2.68679
AnkleLeft, Tracked, -0.5647365, -1.026504, 2.836055
FootLeft, Tracked, -0.5336055, -1.09557, 2.783747
HipRight, Tracked, -0.3615204, -0.1870028, 2.88422
KneeRight, Tracked, -0.1677541, -0.6205931, 2.798812
AnkleRight, Tracked, -0.1086366, -1.017621, 2.805831
FootRight, Tracked, -0.0679919, -1.059312, 2.734521
FRAME
HipCenter, Tracked, -0.4317481, -0.1121233, 2.852256
Spine, Tracked, -0.4358099, -0.04655494, 2.844284
ShoulderCenter, Tracked, -0.4561636, 0.2817552, 2.821431
Head, Tracked, -0.4327188, 0.4839964, 2.780208
ShoulderLeft, Tracked, -0.6014128, 0.1744045, 2.763101
ElbowLeft, Tracked, -0.6883415, -0.04210912, 2.752382
WristLeft, Tracked, -0.5374143, -0.1623289, 2.645977
HandLeft, Tracked, -0.4548187, -0.1991556, 2.620434
ShoulderRight, Tracked, -0.2904098, 0.1946315, 2.910876
ElbowRight, Tracked, -0.217846, -0.05937675, 2.888629
WristRight, Tracked, -0.0230718, -0.07720289, 2.787912
HandRight, Tracked, 0.06465255, -0.03861117, 2.744809
HipLeft, Tracked, -0.4939228, -0.1918246, 2.82699
KneeLeft, Tracked, -0.5240879, -0.6272422, 2.687012
AnkleLeft, Tracked, -0.5644148, -1.027227, 2.8348
FootLeft, Tracked, -0.5323161, -1.095798, 2.782519
HipRight, Tracked, -0.3603055, -0.1854352, 2.884796
KneeRight, Tracked, -0.1677363, -0.6212833, 2.799676
AnkleRight, Tracked, -0.1082862, -1.017359, 2.805397
FootRight, Tracked, -0.06687263, -1.058812, 2.73446
FRAME
HipCenter, Tracked, -0.430746, -0.1117458, 2.852479
Spine, Tracked, -0.4347154, -0.04595926, 2.844496
ShoulderCenter, Tracked, -0.4543611, 0.2839622, 2.821424
Head, Tracked, -0.4305766, 0.4839463, 2.779555
ShoulderLeft, Tracked, -0.6000537, 0.1755375, 2.762334
ElbowLeft, Tracked, -0.6860974, -0.03896426, 2.750435
WristLeft, Tracked, -0.4889128, -0.1655103, 2.63536
HandLeft, Tracked, -0.4311087, -0.2008795, 2.620089
ShoulderRight, Tracked, -0.2901476, 0.1951517, 2.910225
ElbowRight, Tracked, -0.2164489, -0.05848272, 2.890995
WristRight, Tracked, -0.02099228, -0.07467057, 2.791559
HandRight, Tracked, 0.06642192, -0.03717434, 2.747026
HipLeft, Tracked, -0.492795, -0.191338, 2.826813
KneeLeft, Tracked, -0.5239186, -0.627536, 2.687517
AnkleLeft, Tracked, -0.5643157, -1.028254, 2.835292
FootLeft, Tracked, -0.532088, -1.096687, 2.782991
HipRight, Tracked, -0.3593643, -0.1850961, 2.885426
KneeRight, Tracked, -0.1677279, -0.6225548, 2.801193
AnkleRight, Tracked, -0.1080122, -1.016124, 2.804508
FootRight, Tracked, -0.06652748, -1.05732, 2.733521
FRAME
HipCenter, Tracked, -0.429959, -0.1105924, 2.852506
Spine, Tracked, -0.433727, -0.04464798, 2.844513
ShoulderCenter, Tracked, -0.4521849, 0.2858713, 2.821274
Head, Tracked, -0.428729, 0.4881437, 2.779079
ShoulderLeft, Tracked, -0.598016, 0.1779015, 2.761655
ElbowLeft, Tracked, -0.6861111, -0.03589971, 2.749307
WristLeft, Tracked, -0.4895591, -0.1623897, 2.635705
HandLeft, Tracked, -0.4306066, -0.1962171, 2.621214
ShoulderRight, Tracked, -0.2894441, 0.1967286, 2.910365
ElbowRight, Tracked, -0.2158699, -0.05721779, 2.891927
WristRight, Tracked, -0.0198433, -0.07360795, 2.793901
HandRight, Tracked, 0.06717138, -0.03623832, 2.747908
HipLeft, Tracked, -0.4918666, -0.1892821, 2.826972
KneeLeft, Tracked, -0.5236109, -0.6275535, 2.688146
AnkleLeft, Tracked, -0.5639849, -1.028553, 2.835254
FootLeft, Tracked, -0.5314425, -1.096742, 2.782907
HipRight, Tracked, -0.3589194, -0.1841148, 2.885317
KneeRight, Tracked, -0.1675231, -0.6222996, 2.80201
AnkleRight, Tracked, -0.1075365, -1.01548, 2.80436
FootRight, Tracked, -0.06581847, -1.056565, 2.733503
FRAME
HipCenter, Tracked, -0.4294229, -0.1097975, 2.852432
Spine, Tracked, -0.4331482, -0.04384447, 2.844375
ShoulderCenter, Tracked, -0.4514466, 0.2865758, 2.820769
Head, Tracked, -0.4277372, 0.4884652, 2.779448
ShoulderLeft, Tracked, -0.5971348, 0.179767, 2.761146
ElbowLeft, Tracked, -0.6851293, -0.03510346, 2.749136
WristLeft, Tracked, -0.489144, -0.1587526, 2.635706
HandLeft, Tracked, -0.4290725, -0.1905874, 2.620567
ShoulderRight, Tracked, -0.2882927, 0.1981569, 2.910146
ElbowRight, Tracked, -0.2151826, -0.05626004, 2.892581
WristRight, Tracked, -0.01697426, -0.08174849, 2.802313
HandRight, Tracked, 0.06792245, -0.03428519, 2.749994
HipLeft, Tracked, -0.4914524, -0.1883854, 2.826856
KneeLeft, Tracked, -0.5235953, -0.627708, 2.68842
AnkleLeft, Tracked, -0.5644681, -1.034596, 2.838004
FootLeft, Tracked, -0.5318851, -1.102698, 2.785643
HipRight, Tracked, -0.3584794, -0.1836477, 2.885358
KneeRight, Tracked, -0.1670289, -0.6240085, 2.803141
AnkleRight, Tracked, -0.1073829, -1.015208, 2.804622
FootRight, Tracked, -0.06569403, -1.056242, 2.733773
FRAME
HipCenter, Tracked, -0.4289849, -0.1089051, 2.852002
Spine, Tracked, -0.4325845, -0.042951, 2.844057
ShoulderCenter, Tracked, -0.4500279, 0.2875285, 2.821081
Head, Tracked, -0.4260911, 0.4869683, 2.778382
ShoulderLeft, Tracked, -0.5967829, 0.1804438, 2.760706
ElbowLeft, Tracked, -0.6846792, -0.03482729, 2.748575
WristLeft, Tracked, -0.4881095, -0.156263, 2.635582
HandLeft, Tracked, -0.4217397, -0.1839497, 2.621339
ShoulderRight, Tracked, -0.2875332, 0.1984946, 2.90946
ElbowRight, Tracked, -0.2137082, -0.05398166, 2.893697
WristRight, Tracked, 0.01288361, -0.04643741, 2.790766
HandRight, Tracked, 0.06973191, -0.03190655, 2.75269
HipLeft, Tracked, -0.4911418, -0.1873958, 2.825952
KneeLeft, Tracked, -0.5218077, -0.6234198, 2.691299
AnkleLeft, Tracked, -0.564351, -1.02454, 2.834013
FootLeft, Tracked, -0.5322436, -1.092225, 2.780811
HipRight, Tracked, -0.3582868, -0.1832872, 2.885116
KneeRight, Tracked, -0.1666682, -0.6243156, 2.803552
AnkleRight, Tracked, -0.1068325, -1.016451, 2.8051
FootRight, Tracked, -0.0652154, -1.057474, 2.734195
FRAME
HipCenter, Tracked, -0.4283291, -0.1077862, 2.851766
Spine, Tracked, -0.4319102, -0.04182038, 2.843877
ShoulderCenter, Tracked, -0.4494, 0.2885174, 2.821142
Head, Tracked, -0.4224094, 0.4897949, 2.779243
ShoulderLeft, Tracked, -0.5961669, 0.1810144, 2.760288
ElbowLeft, Tracked, -0.6836094, -0.03441466, 2.748478
WristLeft, Tracked, -0.5173384, -0.142017, 2.64808
HandLeft, Tracked, -0.4313471, -0.1743973, 2.627618
ShoulderRight, Tracked, -0.2848749, 0.1999981, 2.908164
ElbowRight, Tracked, -0.212915, -0.05302176, 2.89558
WristRight, Tracked, -0.01400398, -0.06443795, 2.803883
HandRight, Tracked, 0.07107947, -0.03007403, 2.754575
HipLeft, Tracked, -0.4906951, -0.1865211, 2.8255
KneeLeft, Tracked, -0.521599, -0.6235898, 2.691505
AnkleLeft, Tracked, -0.56546, -1.030542, 2.838979
FootLeft, Tracked, -0.5338444, -1.098739, 2.786036
HipRight, Tracked, -0.3576653, -0.1827229, 2.885007
KneeRight, Tracked, -0.166667, -0.6242713, 2.80365
AnkleRight, Tracked, -0.1066392, -1.016021, 2.805571
FootRight, Tracked, -0.06530397, -1.057119, 2.734468
FRAME
HipCenter, Tracked, -0.4277515, -0.1064172, 2.851176
Spine, Tracked, -0.4312884, -0.04043407, 2.843311
ShoulderCenter, Tracked, -0.4486564, 0.2898335, 2.820691
Head, Tracked, -0.4223239, 0.4922765, 2.778849
ShoulderLeft, Tracked, -0.5952962, 0.1819566, 2.759492
ElbowLeft, Tracked, -0.6826982, -0.03344736, 2.749442
WristLeft, Tracked, -0.4896498, -0.1436431, 2.637945
HandLeft, Tracked, -0.4145054, -0.1780219, 2.622319
ShoulderRight, Tracked, -0.2839879, 0.2014297, 2.907083
ElbowRight, Tracked, -0.2126682, -0.05194359, 2.89648
WristRight, Tracked, -0.01337105, -0.06687312, 2.806435
HandRight, Tracked, 0.07138252, -0.0295455, 2.755297
HipLeft, Tracked, -0.4902247, -0.1850637, 2.824553
KneeLeft, Tracked, -0.5210006, -0.6228867, 2.691948
AnkleLeft, Tracked, -0.5654932, -1.032354, 2.840547
FootLeft, Tracked, -0.5339806, -1.100639, 2.787565
HipRight, Tracked, -0.3571112, -0.181688, 2.884656
KneeRight, Tracked, -0.1666258, -0.6244705, 2.803732
AnkleRight, Tracked, -0.10657, -1.015984, 2.805529
FootRight, Tracked, -0.06526217, -1.057092, 2.734348
FRAME
HipCenter, Tracked, -0.4273687, -0.1061401, 2.850964
Spine, Tracked, -0.4309008, -0.04012774, 2.843131
ShoulderCenter, Tracked, -0.4482754, 0.2902586, 2.820661
Head, Tracked, -0.4218802, 0.4912176, 2.77937
ShoulderLeft, Tracked, -0.5951073, 0.1822101, 2.759236
ElbowLeft, Tracked, -0.6803966, -0.03241647, 2.747955
WristLeft, Tracked, -0.4864229, -0.1436182, 2.636961
HandLeft, Tracked, -0.4075814, -0.1769144, 2.6223
ShoulderRight, Tracked, -0.2840454, 0.2016843, 2.906362
ElbowRight, Tracked, -0.2119961, -0.05118684, 2.896276
WristRight, Tracked, 0.01517011, -0.04206223, 2.788129
HandRight, Tracked, 0.07235394, -0.02872626, 2.755459
HipLeft, Tracked, -0.4897144, -0.1846865, 2.824069
KneeLeft, Tracked, -0.520291, -0.622565, 2.692182
AnkleLeft, Tracked, -0.56524, -1.032871, 2.840845
FootLeft, Tracked, -0.5338555, -1.101183, 2.787772
HipRight, Tracked, -0.3568072, -0.1815041, 2.884544
KneeRight, Tracked, -0.1661873, -0.6249023, 2.803753
AnkleRight, Tracked, -0.1062364, -1.016287, 2.805277
FootRight, Tracked, -0.06499343, -1.057382, 2.734014
FRAME
HipCenter, Tracked, -0.4268296, -0.105741, 2.850699
Spine, Tracked, -0.4304195, -0.03971874, 2.842906
ShoulderCenter, Tracked, -0.4480576, 0.2906766, 2.820585
Head, Tracked, -0.4214252, 0.4907789, 2.779552
ShoulderLeft, Tracked, -0.5946714, 0.1832591, 2.758996
ElbowLeft, Tracked, -0.6781172, -0.03044065, 2.747528
WristLeft, Tracked, -0.4837446, -0.1432117, 2.635379
HandLeft, Tracked, -0.4115931, -0.1730956, 2.622378
ShoulderRight, Tracked, -0.2836539, 0.2012839, 2.904918
ElbowRight, Tracked, -0.2096684, -0.05043612, 2.895722
WristRight, Tracked, 0.01026327, -0.04331187, 2.792139
HandRight, Tracked, 0.07318117, -0.02802951, 2.756313
HipLeft, Tracked, -0.4890384, -0.1842358, 2.823647
KneeLeft, Tracked, -0.5196337, -0.6214364, 2.692206
AnkleLeft, Tracked, -0.5661687, -1.023196, 2.83222
FootLeft, Tracked, -0.5354694, -1.091002, 2.77812
HipRight, Tracked, -0.3562372, -0.1811462, 2.884303
KneeRight, Tracked, -0.1660898, -0.6254091, 2.803601
AnkleRight, Tracked, -0.1062124, -1.016245, 2.805958
FootRight, Tracked, -0.06516722, -1.057428, 2.734641
FRAME
HipCenter, Tracked, -0.4257087, -0.1041139, 2.84967
Spine, Tracked, -0.4292883, -0.03801084, 2.841838
ShoulderCenter, Tracked, -0.4469693, 0.2927088, 2.819306
Head, Tracked, -0.4208408, 0.5017079, 2.779705
ShoulderLeft, Tracked, -0.5943832, 0.1841592, 2.758886
ElbowLeft, Tracked, -0.6777071, -0.02982752, 2.747174
WristLeft, Tracked, -0.4813277, -0.1428012, 2.635508
HandLeft, Tracked, -0.4066621, -0.1722077, 2.621228
ShoulderRight, Tracked, -0.2835695, 0.2036112, 2.90326
ElbowRight, Tracked, -0.2083902, -0.04992766, 2.895122
WristRight, Tracked, 0.01049133, -0.04290901, 2.79153
HandRight, Tracked, 0.07580908, -0.02615863, 2.757109
HipLeft, Tracked, -0.4880357, -0.182766, 2.822517
KneeLeft, Tracked, -0.5180528, -0.6212826, 2.693164
AnkleLeft, Tracked, -0.566765, -1.034271, 2.840186
FootLeft, Tracked, -0.5365354, -1.102481, 2.786428
HipRight, Tracked, -0.3549713, -0.1793333, 2.883403
KneeRight, Tracked, -0.1659194, -0.6246898, 2.802984
AnkleRight, Tracked, -0.1061267, -1.01622, 2.805686
FootRight, Tracked, -0.06539345, -1.057477, 2.734306
FRAME
HipCenter, Tracked, -0.4247235, -0.1030672, 2.84855
Spine, Tracked, -0.4283502, -0.03708502, 2.840946
ShoulderCenter, Tracked, -0.4462278, 0.2931796, 2.819207
Head, Tracked, -0.4202959, 0.4993686, 2.778572
ShoulderLeft, Tracked, -0.5944689, 0.1848674, 2.758621
ElbowLeft, Tracked, -0.6770471, -0.02923823, 2.746635
WristLeft, Tracked, -0.4806736, -0.1420957, 2.635156
HandLeft, Tracked, -0.410908, -0.1691622, 2.621828
ShoulderRight, Tracked, -0.2832438, 0.2043159, 2.902603
ElbowRight, Tracked, -0.2086714, -0.04915716, 2.894992
WristRight, Tracked, 0.01002055, -0.0426345, 2.792087
HandRight, Tracked, 0.07827343, -0.02411912, 2.756946
HipLeft, Tracked, -0.4870099, -0.1820709, 2.820846
KneeLeft, Tracked, -0.5179281, -0.621729, 2.693104
AnkleLeft, Tracked, -0.5657151, -1.034769, 2.840915
FootLeft, Tracked, -0.5355055, -1.103036, 2.787334
HipRight, Tracked, -0.3540626, -0.1785343, 2.882436
KneeRight, Tracked, -0.1633847, -0.6217036, 2.800444
AnkleRight, Tracked, -0.1048379, -1.016058, 2.803402
FootRight, Tracked, -0.06436196, -1.057325, 2.731968
FRAME
HipCenter, Tracked, -0.4234592, -0.1013793, 2.846803
Spine, Tracked, -0.4272199, -0.03539649, 2.839523
ShoulderCenter, Tracked, -0.4456067, 0.2949395, 2.819063
Head, Tracked, -0.4206847, 0.4999145, 2.77725
ShoulderLeft, Tracked, -0.5938126, 0.1860178, 2.75828
ElbowLeft, Tracked, -0.6767961, -0.0292099, 2.746455
WristLeft, Tracked, -0.4794991, -0.1410577, 2.634514
HandLeft, Tracked, -0.4037378, -0.1688128, 2.619997
ShoulderRight, Tracked, -0.28132, 0.2045677, 2.902326
ElbowRight, Tracked, -0.2077415, -0.04867343, 2.893753
WristRight, Tracked, 0.01086485, -0.04220315, 2.791227
HandRight, Tracked, 0.07973708, -0.02276077, 2.756657
HipLeft, Tracked, -0.4857178, -0.180948, 2.818836
KneeLeft, Tracked, -0.515699, -0.6216974, 2.694429
AnkleLeft, Tracked, -0.5657153, -1.035236, 2.841119
FootLeft, Tracked, -0.5360322, -1.103578, 2.787416
HipRight, Tracked, -0.3524933, -0.1767896, 2.880198
KneeRight, Tracked, -0.153548, -0.6149242, 2.797747
AnkleRight, Tracked, -0.102451, -1.018497, 2.802286
FootRight, Tracked, -0.06277686, -1.060264, 2.730751
FRAME
HipCenter, Tracked, -0.4214789, -0.1002486, 2.845105
Spine, Tracked, -0.4251426, -0.03425579, 2.837919
ShoulderCenter, Tracked, -0.443196, 0.2960002, 2.818102
Head, Tracked, -0.4201861, 0.4997196, 2.776037
ShoulderLeft, Tracked, -0.5923815, 0.1871476, 2.756761
ElbowLeft, Tracked, -0.6748496, -0.03006687, 2.745736
WristLeft, Tracked, -0.4785448, -0.14027, 2.634324
HandLeft, Tracked, -0.4024546, -0.1684473, 2.619335
ShoulderRight, Tracked, -0.2774761, 0.2039939, 2.899558
ElbowRight, Tracked, -0.2047518, -0.04828122, 2.891588
WristRight, Tracked, 0.01563202, -0.04074721, 2.788267
HandRight, Tracked, 0.08175123, -0.02105168, 2.755823
HipLeft, Tracked, -0.4841155, -0.1803415, 2.817438
KneeLeft, Tracked, -0.5155776, -0.6219416, 2.693728
AnkleLeft, Tracked, -0.5655418, -1.023889, 2.833819
FootLeft, Tracked, -0.5365949, -1.092166, 2.779572
HipRight, Tracked, -0.3503472, -0.1755318, 2.877969
KneeRight, Tracked, -0.1414076, -0.6070575, 2.795596
AnkleRight, Tracked, -0.06474821, -1.012852, 2.786252
FootRight, Tracked, -0.005647875, -1.086868, 2.753051
FRAME
HipCenter, Tracked, -0.4165564, -0.09964168, 2.843209
Spine, Tracked, -0.4204382, -0.0333947, 2.836293
ShoulderCenter, Tracked, -0.439365, 0.297955, 2.817754
Head, Tracked, -0.4165085, 0.4989458, 2.776649
ShoulderLeft, Tracked, -0.5896257, 0.1878088, 2.753664
ElbowLeft, Tracked, -0.6711374, -0.03118842, 2.745402
WristLeft, Tracked, -0.4767862, -0.1392712, 2.633535
HandLeft, Tracked, -0.400468, -0.168613, 2.61854
ShoulderRight, Tracked, -0.274349, 0.2046064, 2.894424
ElbowRight, Tracked, -0.2017935, -0.04792331, 2.889046
WristRight, Tracked, 0.01570143, -0.04069768, 2.788246
HandRight, Tracked, 0.08285362, -0.020311, 2.756161
HipLeft, Tracked, -0.4790265, -0.1796643, 2.815575
KneeLeft, Tracked, -0.5121173, -0.6196842, 2.692393
AnkleLeft, Tracked, -0.5656401, -1.015409, 2.829388
FootLeft, Tracked, -0.5379682, -1.084169, 2.775012
HipRight, Tracked, -0.3449238, -0.1747457, 2.875241
KneeRight, Tracked, -0.1282661, -0.6067299, 2.791908
AnkleRight, Tracked, -0.003999474, -1.023745, 2.76455
FootRight, Tracked, 0.05947317, -1.08075, 2.722601
FRAME
HipCenter, Tracked, -0.408653, -0.09866862, 2.83869
Spine, Tracked, -0.4130748, -0.03215092, 2.831955
ShoulderCenter, Tracked, -0.4345997, 0.3002397, 2.814458
Head, Tracked, -0.4078929, 0.4997437, 2.778569
ShoulderLeft, Tracked, -0.5836607, 0.1889142, 2.750169
ElbowLeft, Tracked, -0.6679526, -0.03268112, 2.744206
WristLeft, Tracked, -0.4742215, -0.1395417, 2.632919
HandLeft, Tracked, -0.3967881, -0.1698266, 2.617378
ShoulderRight, Tracked, -0.2681155, 0.2064115, 2.892134
ElbowRight, Tracked, -0.1918895, -0.04831538, 2.880596
WristRight, Tracked, 0.02168834, -0.0426731, 2.784059
HandRight, Tracked, 0.08974281, -0.02148801, 2.755234
HipLeft, Tracked, -0.4707631, -0.1782275, 2.81167
KneeLeft, Tracked, -0.5057145, -0.6168551, 2.689523
AnkleLeft, Tracked, -0.5650672, -1.015438, 2.828717
FootLeft, Tracked, -0.5382124, -1.085032, 2.774938
HipRight, Tracked, -0.336087, -0.1740732, 2.86959
KneeRight, Tracked, -0.1143103, -0.6177789, 2.792192
AnkleRight, Tracked, 0.0572098, -1.026813, 2.733248
FootRight, Tracked, 0.1296405, -1.067096, 2.69556
FRAME
HipCenter, Tracked, -0.3987, -0.09647113, 2.832849
Spine, Tracked, -0.4034119, -0.03005866, 2.826073
ShoulderCenter, Tracked, -0.426765, 0.301884, 2.808696
