FRAME
HipCenter, Tracked, -0.2752758, 0.0002871837, 2.952251
Spine, Tracked, -0.279251, 0.06779452, 2.945552
ShoulderCenter, Tracked, -0.29925, 0.4053036, 2.928349
Head, Tracked, -0.2667284, 0.6005824, 2.875997
ShoulderLeft, Tracked, -0.4574395, 0.3037315, 2.894432
ElbowLeft, Tracked, -0.5664396, 0.09003981, 2.933943
WristLeft, Tracked, -0.4413777, -0.05029467, 2.811298
HandLeft, Tracked, -0.3664648, -0.093815, 2.758532
ShoulderRight, Tracked, -0.1236188, 0.3031375, 3.01507
ElbowRight, Tracked, -0.06064129, 0.05387461, 3.001882
WristRight, Tracked, 0.1801086, 0.01633066, 2.881474
HandRight, Tracked, 0.2610212, 0.03663982, 2.828326
HipLeft, Tracked, -0.346958, -0.07844611, 2.932589
KneeLeft, Tracked, -0.3916563, -0.5371339, 2.851993
AnkleLeft, Tracked, -0.4325244, -0.918314, 3.021128
FootLeft, Tracked, -0.4103295, -0.9899805, 2.974968
HipRight, Tracked, -0.1944319, -0.07688653, 2.97606
KneeRight, Tracked, 0.01190701, -0.5448271, 2.890372
AnkleRight, Tracked, 0.0777574, -0.9212276, 2.87556
FootRight, Tracked, 0.1108393, -0.958763, 2.803061
FRAME
HipCenter, Tracked, -0.2752148, 0.0006722218, 2.951851
Spine, Tracked, -0.2792093, 0.06815161, 2.945208
ShoulderCenter, Tracked, -0.29927, 0.4055617, 2.928187
Head, Tracked, -0.2681228, 0.601537, 2.875252
ShoulderLeft, Tracked, -0.4575117, 0.3040909, 2.894258
ElbowLeft, Tracked, -0.5664623, 0.090291, 2.934103
WristLeft, Tracked, -0.4409439, -0.04941558, 2.81118
HandLeft, Tracked, -0.3662919, -0.09293571, 2.758045
ShoulderRight, Tracked, -0.1235524, 0.3028391, 3.013835
ElbowRight, Tracked, -0.06052057, 0.05379821, 3.001854
WristRight, Tracked, 0.1799018, 0.01634183, 2.881685
HandRight, Tracked, 0.2604742, 0.03621706, 2.82761
HipLeft, Tracked, -0.3469768, -0.07819252, 2.932249
KneeLeft, Tracked, -0.3916601, -0.5372801, 2.851892
AnkleLeft, Tracked, -0.4324135, -0.918595, 3.021462
FootLeft, Tracked, -0.4104486, -0.9903509, 2.975338
HipRight, Tracked, -0.1942031, -0.07633375, 2.975476
KneeRight, Tracked, 0.01207645, -0.5446867, 2.89006
AnkleRight, Tracked, 0.07773092, -0.9211949, 2.875573
FootRight, Tracked, 0.1105973, -0.9587798, 2.803006
FRAME
HipCenter, Tracked, -0.2750428, 0.001145831, 2.95175
Spine, Tracked, -0.2790829, 0.06837007, 2.945172
ShoulderCenter, Tracked, -0.2990133, 0.4049844, 2.928384
Head, Tracked, -0.2682312, 0.60062, 2.875122
ShoulderLeft, Tracked, -0.4576259, 0.3042246, 2.894178
ElbowLeft, Tracked, -0.5657873, 0.09020025, 2.933537
WristLeft, Tracked, -0.4402551, -0.04881093, 2.809754
HandLeft, Tracked, -0.365664, -0.09245343, 2.756634
ShoulderRight, Tracked, -0.123004, 0.3037198, 3.013667
ElbowRight, Tracked, -0.06048871, 0.0532964, 3.001119
WristRight, Tracked, 0.1800349, 0.01649094, 2.881361
HandRight, Tracked, 0.2606011, 0.03630853, 2.82771
HipLeft, Tracked, -0.3469169, -0.07807838, 2.932127
KneeLeft, Tracked, -0.3915223, -0.5371259, 2.851809
AnkleLeft, Tracked, -0.4324776, -0.9200638, 3.022753
FootLeft, Tracked, -0.4106014, -0.9919367, 2.976777
HipRight, Tracked, -0.1939309, -0.07585882, 2.975393
KneeRight, Tracked, 0.01204992, -0.5448575, 2.88988
AnkleRight, Tracked, 0.07779028, -0.9212795, 2.875492
FootRight, Tracked, 0.1106128, -0.9588543, 2.802905
FRAME
HipCenter, Tracked, -0.2748143, 0.001272997, 2.951566
Spine, Tracked, -0.278875, 0.06846501, 2.945028
ShoulderCenter, Tracked, -0.2988918, 0.4049487, 2.928359
Head, Tracked, -0.2682668, 0.6005934, 2.874844
ShoulderLeft, Tracked, -0.4576416, 0.3045287, 2.893833
ElbowLeft, Tracked, -0.5656732, 0.09066316, 2.932348
WristLeft, Tracked, -0.4399413, -0.04886029, 2.809441
HandLeft, Tracked, -0.3652596, -0.09231175, 2.756292
ShoulderRight, Tracked, -0.1227396, 0.3042194, 3.01345
ElbowRight, Tracked, -0.0602011, 0.05334463, 3.000095
WristRight, Tracked, 0.1801516, 0.01656717, 2.881163
HandRight, Tracked, 0.2609225, 0.036508, 2.827438
HipLeft, Tracked, -0.3467474, -0.07799945, 2.931991
KneeLeft, Tracked, -0.3915446, -0.5374029, 2.851732
