FRAME
HipCenter, Tracked, -0.1914635, 0.06371373, 2.545515
Spine, Tracked, -0.2009792, 0.1320373, 2.560621
ShoulderCenter, Tracked, -0.2346555, 0.4792876, 2.549463
Head, Tracked, -0.2583395, 0.6766668, 2.513152
ShoulderLeft, Tracked, -0.4025637, 0.3650807, 2.550878
ElbowLeft, Tracked, -0.5502987, 0.197132, 2.580822
WristLeft, Tracked, -0.4980885, -0.02460113, 2.53041
HandLeft, Tracked, -0.471319, -0.09491748, 2.502119
ShoulderRight, Tracked, -0.05182538, 0.4061915, 2.601972
ElbowRight, Tracked, 0.1262308, 0.2407151, 2.703146
WristRight, Tracked, 0.07999847, 0.01964764, 2.642231
HandRight, Tracked, 0.06128103, -0.05222371, 2.611481
HipLeft, Tracked, -0.2628992, -0.02249083, 2.530023
KneeLeft, Tracked, -0.2101057, -0.5986869, 2.594348
AnkleLeft, Tracked, -0.1721803, -0.9791431, 2.649875
FootLeft, Tracked, -0.1659902, -1.035501, 2.600809
HipRight, Tracked, -0.1035833, -0.009576638, 2.554071
KneeRight, Tracked, -0.06135292, -0.5904509, 2.615912
AnkleRight, Tracked, -0.06817533, -0.9768795, 2.719299
FootRight, Tracked, -0.003712354, -1.029131, 2.700144
FRAME
HipCenter, Tracked, -0.1916154, 0.06386495, 2.545215
Spine, Tracked, -0.2011201, 0.1321542, 2.560295
ShoulderCenter, Tracked, -0.2346489, 0.4791855, 2.548962
Head, Tracked, -0.258598, 0.6768655, 2.512816
ShoulderLeft, Tracked, -0.4028411, 0.3649721, 2.550509
ElbowLeft, Tracked, -0.5505108, 0.1972585, 2.580799
WristLeft, Tracked, -0.4981058, -0.02430676, 2.530462
HandLeft, Tracked, -0.471386, -0.09447262, 2.502103
ShoulderRight, Tracked, -0.05209528, 0.406298, 2.601776
ElbowRight, Tracked, 0.1256002, 0.2412219, 2.702531
WristRight, Tracked, 0.08010762, 0.01997712, 2.642363
HandRight, Tracked, 0.06152174, -0.05178265, 2.611598
HipLeft, Tracked, -0.2630024, -0.02245773, 2.529912
KneeLeft, Tracked, -0.2100192, -0.5987406, 2.594318
AnkleLeft, Tracked, -0.1752255, -0.9787268, 2.648797
FootLeft, Tracked, -0.1662268, -1.03561, 2.600876
HipRight, Tracked, -0.1038281, -0.009231715, 2.55358
KneeRight, Tracked, -0.06151909, -0.5897518, 2.615499
AnkleRight, Tracked, -0.06744639, -0.9772609, 2.719933
FootRight, Tracked, -0.001304169, -1.029262, 2.699588
FRAME
HipCenter, Tracked, -0.1919765, 0.06408238, 2.544822
Spine, Tracked, -0.2014249, 0.1323056, 2.559896
ShoulderCenter, Tracked, -0.2347228, 0.4790715, 2.548532
Head, Tracked, -0.2587588, 0.6769147, 2.512802
ShoulderLeft, Tracked, -0.4028717, 0.3650344, 2.55033
ElbowLeft, Tracked, -0.5514836, 0.1971875, 2.581182
WristLeft, Tracked, -0.4991567, -0.02434997, 2.531353
HandLeft, Tracked, -0.4717174, -0.09391233, 2.502529
ShoulderRight, Tracked, -0.05261772, 0.4062825, 2.601491
ElbowRight, Tracked, 0.1253904, 0.2414912, 2.702167
