FRAME
HipCenter, Tracked, -0.4895512, -0.05996336, 3.118849
Spine, Tracked, -0.4952834, 0.006793763, 3.108185
ShoulderCenter, Tracked, -0.5238444, 0.3403375, 3.070024
Head, Tracked, -0.4959579, 0.5314454, 3.051478
ShoulderLeft, Tracked, -0.666214, 0.2205102, 3.018767
ElbowLeft, Tracked, -0.7653055, 0.02625984, 3.017357
WristLeft, Tracked, -0.6642882, -0.1146429, 2.890043
HandLeft, Tracked, -0.5922675, -0.1356947, 2.845062
ShoulderRight, Tracked, -0.3620318, 0.2493401, 3.194375
ElbowRight, Tracked, -0.2878055, 0.01134937, 3.184255
WristRight, Tracked, -0.03934426, -0.01280744, 3.060914
HandRight, Tracked, 0.02532616, 0.02462715, 3.037014
HipLeft, Tracked, -0.5525778, -0.1369915, 3.091966
KneeLeft, Tracked, -0.5975111, -0.5679343, 2.980198
AnkleLeft, Tracked, -0.6157143, -0.9723215, 3.109178
FootLeft, Tracked, -0.5699707, -1.01593, 3.035237
HipRight, Tracked, -0.4144764, -0.1345855, 3.159032
KneeRight, Tracked, -0.2225836, -0.5952687, 3.048926
AnkleRight, Tracked, -0.1879792, -1.027385, 3.02475
FootRight, Tracked, -0.1367413, -1.121423, 3.000154
FRAME
HipCenter, Tracked, -0.4852937, -0.08584632, 3.119829
Spine, Tracked, -0.4909942, -0.01888591, 3.109574
ShoulderCenter, Tracked, -0.5191474, 0.3157741, 3.073614
Head, Tracked, -0.4893864, 0.4998654, 3.046628
ShoulderLeft, Tracked, -0.6643179, 0.204269, 3.019826
ElbowLeft, Tracked, -0.7674897, 0.02011146, 3.017767
WristLeft, Tracked, -0.6669676, -0.1291168, 2.888632
HandLeft, Tracked, -0.5951331, -0.1480115, 2.841826
ShoulderRight, Tracked, -0.3565358, 0.2188252, 3.187205
ElbowRight, Tracked, -0.2620274, -0.03130122, 3.177134
WristRight, Tracked, -0.03378737, -0.0204291, 3.056365
HandRight, Tracked, 0.0400879, 0.0114477, 3.030272
HipLeft, Tracked, -0.5490804, -0.1626292, 3.094626
KneeLeft, Tracked, -0.5955273, -0.5958823, 2.967215
AnkleLeft, Tracked, -0.6170585, -0.9943666, 3.112076
FootLeft, Tracked, -0.5733304, -1.037929, 3.03701
HipRight, Tracked, -0.4090475, -0.1602355, 3.15736
KneeRight, Tracked, -0.2172544, -0.5909532, 3.040321
AnkleRight, Tracked, -0.1847274, -1.02382, 3.02219
FootRight, Tracked, -0.1315892, -1.120911, 3.006684
FRAME
HipCenter, Tracked, -0.4854059, -0.09220681, 3.118445
Spine, Tracked, -0.4908085, -0.02583676, 3.108397
ShoulderCenter, Tracked, -0.5170398, 0.305159, 3.073927
Head, Tracked, -0.4827653, 0.4889389, 3.039794
ShoulderLeft, Tracked, -0.663417, 0.1974422, 3.022775
ElbowLeft, Tracked, -0.77022, 0.006153248, 3.022487
WristLeft, Tracked, -0.6672259, -0.1341233, 2.89016
HandLeft, Tracked, -0.5990381, -0.1616479, 2.841711
ShoulderRight, Tracked, -0.3535779, 0.2101127, 3.191854
ElbowRight, Tracked, -0.264732, -0.03356005, 3.17789
WristRight, Tracked, -0.02533824, -0.02976419, 3.05385
HandRight, Tracked, 0.04425389, -0.003419659, 3.028631
HipLeft, Tracked, -0.55013, -0.1681383, 3.093477
KneeLeft, Tracked, -0.5954918, -0.5892963, 2.964129
AnkleLeft, Tracked, -0.6158953, -0.9911578, 3.102909
FootLeft, Inferred, -0.572114, -1.034633, 3.027966
HipRight, Tracked, -0.4085435, -0.1688818, 3.154962
KneeRight, Tracked, -0.2132207, -0.589372, 3.037256
AnkleRight, Tracked, -0.1843402, -1.02323, 3.017245
FootRight, Tracked, -0.1405589, -1.066706, 2.942302
FRAME
HipCenter, Tracked, -0.4856103, -0.09465443, 3.117899
Spine, Tracked, -0.4908265, -0.02850726, 3.107955
ShoulderCenter, Tracked, -0.5160453, 0.3013889, 3.07415
Head, Tracked, -0.4792423, 0.4874728, 3.037675
