FRAME
HipCenter, Tracked, 0.03433502, -0.07244352, 2.668363
Spine, Tracked, 0.028968, -0.006227954, 2.660347
ShoulderCenter, Tracked, 0.002710913, 0.3250354, 2.635979
Head, Tracked, 0.03275437, 0.5235925, 2.592062
ShoulderLeft, Tracked, -0.1486223, 0.2226426, 2.598997
ElbowLeft, Tracked, -0.2312419, 0.010546, 2.59701
WristLeft, Tracked, -0.1117721, -0.1167832, 2.464422
HandLeft, Tracked, -0.0233021, -0.1474931, 2.396427
ShoulderRight, Tracked, 0.1748385, 0.2247922, 2.742353
ElbowRight, Tracked, 0.2443019, -0.01677919, 2.750902
WristRight, Tracked, 0.4997189, -0.02788247, 2.609037
HandRight, Tracked, 0.6007763, -0.008506018, 2.584654
HipLeft, Tracked, -0.03127512, -0.1494846, 2.645775
KneeLeft, Tracked, -0.06137574, -0.579924, 2.544152
AnkleLeft, Tracked, -0.1215781, -1.013635, 2.661503
FootLeft, Tracked, -0.09282795, -1.079826, 2.597727
HipRight, Tracked, 0.1125971, -0.1498658, 2.698314
KneeRight, Tracked, 0.2847316, -0.5790076, 2.628994
AnkleRight, Tracked, 0.3321721, -0.9734034, 2.624221
FootRight, Tracked, 0.372054, -1.016526, 2.547899
FRAME
HipCenter, Tracked, 0.03442415, -0.0723309, 2.668389
Spine, Tracked, 0.02904439, -0.00612323, 2.660385
ShoulderCenter, Tracked, 0.002710339, 0.3251137, 2.636095
Head, Tracked, 0.03265571, 0.5242205, 2.592002
ShoulderLeft, Tracked, -0.148629, 0.2227165, 2.599211
ElbowLeft, Tracked, -0.2311135, 0.01036451, 2.597055
WristLeft, Tracked, -0.1113994, -0.1168295, 2.464605
HandLeft, Tracked, -0.02309703, -0.1475284, 2.396456
ShoulderRight, Tracked, 0.1753493, 0.22464, 2.742741
ElbowRight, Tracked, 0.2472924, -0.01780796, 2.750252
WristRight, Tracked, 0.5024774, -0.0276675, 2.607892
HandRight, Tracked, 0.6007923, -0.008462782, 2.584708
HipLeft, Tracked, -0.03124952, -0.1494481, 2.645772
KneeLeft, Tracked, -0.06067789, -0.579067, 2.544433
AnkleLeft, Tracked, -0.122201, -1.019009, 2.664095
FootLeft, Tracked, -0.09352546, -1.085298, 2.600339
HipRight, Tracked, 0.1127774, -0.1498323, 2.698354
KneeRight, Tracked, 0.2847935, -0.5789151, 2.628772
AnkleRight, Tracked, 0.3317694, -0.9738038, 2.624319
FootRight, Tracked, 0.3716162, -1.016997, 2.547978
FRAME
HipCenter, Tracked, 0.03450737, -0.07227018, 2.668442
Spine, Tracked, 0.02914258, -0.006074467, 2.660451
ShoulderCenter, Tracked, 0.002887857, 0.3250593, 2.636293
Head, Tracked, 0.03267615, 0.5243339, 2.592227
ShoulderLeft, Tracked, -0.1486553, 0.2227676, 2.599487
ElbowLeft, Tracked, -0.2311403, 0.01038573, 2.597212
WristLeft, Tracked, -0.1115973, -0.1169584, 2.46479
HandLeft, Tracked, -0.02332591, -0.1475285, 2.396608
ShoulderRight, Tracked, 0.175488, 0.2245904, 2.742958
ElbowRight, Tracked, 0.2478195, -0.01772092, 2.75031
WristRight, Tracked, 0.5025641, -0.02742466, 2.607138
HandRight, Tracked, 0.6011996, -0.008113226, 2.584143
HipLeft, Tracked, -0.03120795, -0.1494229, 2.645787
KneeLeft, Tracked, -0.06065417, -0.5789905, 2.544481
AnkleLeft, Tracked, -0.1224726, -1.02117, 2.664856
FootLeft, Tracked, -0.09381562, -1.087478, 2.601065
HipRight, Tracked, 0.1128542, -0.1498324, 2.698411
KneeRight, Tracked, 0.2848748, -0.5789379, 2.628592
AnkleRight, Tracked, 0.3320273, -0.9737951, 2.624449
FootRight, Tracked, 0.3718888, -1.01702, 2.548094
FRAME
HipCenter, Tracked, 0.03457113, -0.07223167, 2.668498
Spine, Tracked, 0.02924506, -0.006013943, 2.660551
ShoulderCenter, Tracked, 0.00323967, 0.3252765, 2.636786
Head, Tracked, 0.03264023, 0.5245031, 2.592252
ShoulderLeft, Tracked, -0.1485581, 0.2227837, 2.599674
ElbowLeft, Tracked, -0.2310084, 0.01023087, 2.597338
WristLeft, Tracked, -0.1115713, -0.1170209, 2.464749
HandLeft, Tracked, -0.02330274, -0.1475434, 2.396609
